"booking_status","booking_type","previous_cancellations","previous_non_canceled_bookings","adults","children","weekend_nights","week_nights","room_price","special_requests","meal_plan","reserved_parking_space","room_type","lead_time_days","arrival_occupancy_season"
"not_canceled","online",1,0,2,0,1,4,111.6,1,"continental",1,"suite",61,"low"
"not_canceled","online",0,0,1,0,0,1,125,0,"continental",0,"suite",3,"moderate"
"not_canceled","online",0,0,1,0,0,2,90.9,1,"continental",0,"suite",37,"moderate"
"canceled","online",0,0,2,0,2,6,86.06,0,"american",0,"suite",106,"moderate"
"not_canceled","online",0,0,1,0,0,1,133,2,"continental",0,"suite",1,"peak"
"not_canceled","online",0,0,2,0,0,2,93,1,"continental",0,"suite",12,"low"
"not_canceled","online",0,0,2,0,2,1,81.08,0,"continental",0,"suite",58,"moderate"
"not_canceled","online",0,0,2,0,1,2,102.58,1,"continental",0,"presidential_suite",130,"moderate"
"canceled","online",0,0,2,0,2,1,135.9,0,"continental",0,"suite",36,"peak"
"not_canceled","online",0,0,2,0,1,3,80.75,0,"american",0,"suite",144,"peak"
"canceled","online",0,0,2,0,0,3,127.67,0,"continental",0,"suite",23,"peak"
"not_canceled","online",0,0,2,2,2,2,149.6,0,"continental",0,"executive_suite",159,"low"
"canceled","mobile_app",0,0,2,0,1,1,115,1,"modified_american",0,"suite",247,"peak"
"not_canceled","online",0,0,2,1,0,2,169,1,"continental",0,"suite",4,"moderate"
"not_canceled","online",0,0,2,0,0,2,123.3,1,"continental",0,"studio",57,"moderate"
"canceled","mobile_app",0,0,2,0,1,2,89,0,"continental",0,"suite",305,"low"
"canceled","online",0,0,2,0,3,6,97.75,0,"american",0,"suite",151,"peak"
"canceled","mobile_app",0,0,2,0,0,0,110,0,"continental",0,"suite",280,"moderate"
"not_canceled","online",0,0,2,0,0,4,103.5,1,"continental",0,"studio",92,"low"
"not_canceled","travel_agency",0,0,2,0,0,1,133,1,"continental",1,"suite",5,"moderate"
"not_canceled","online",0,0,2,2,2,4,95,2,"continental",1,"presidential_suite",33,"moderate"
"canceled","online",0,0,1,0,2,4,122.4,1,"continental",0,"studio",53,"peak"
"not_canceled","online",0,0,2,0,2,3,101.15,1,"continental",0,"suite",101,"moderate"
"canceled","corporate_partner",0,0,1,0,0,3,100,0,"continental",0,"suite",113,"moderate"
"not_canceled","corporate_partner",0,1,2,0,1,0,77,2,"continental",1,"suite",0,"low"
"canceled","mobile_app",0,0,2,0,0,2,101.5,0,"modified_american",0,"suite",257,"peak"
"canceled","online",0,0,1,0,2,2,140.4,0,"continental",0,"studio",36,"moderate"
"not_canceled","online",0,0,2,0,1,3,122,3,"continental",0,"suite",4,"peak"
"canceled","mobile_app",0,0,2,0,1,1,115,1,"modified_american",0,"suite",247,"peak"
"canceled","mobile_app",0,0,2,0,1,1,115,1,"modified_american",0,"suite",301,"peak"
"canceled","online",0,0,2,0,2,5,82.95,0,"continental",0,"suite",60,"moderate"
"canceled","online",0,0,2,2,0,4,191.7,0,"continental",0,"executive_suite",32,"peak"
"not_canceled","online",0,0,2,0,1,1,171.9,1,"continental",0,"suite",90,"low"
"not_canceled","mobile_app",0,0,2,0,0,1,120,0,"continental",1,"suite",56,"peak"
"not_canceled","online",0,0,2,0,0,3,113.7,1,"american",0,"suite",44,"moderate"
"canceled","mobile_app",0,0,2,0,0,3,110,0,"continental",0,"suite",279,"moderate"
"not_canceled","mobile_app",0,0,1,0,1,1,80,1,"continental",0,"suite",82,"moderate"
"not_canceled","mobile_app",0,0,2,0,0,2,97,0,"modified_american",1,"suite",28,"low"
"canceled","online",0,0,2,1,1,3,108.8,1,"continental",0,"suite",49,"moderate"
"canceled","online",0,0,2,0,0,1,108,0,"modified_american",0,"suite",219,"moderate"
"not_canceled","online",0,0,2,0,0,3,140.4,0,"continental",0,"studio",40,"moderate"
"canceled","online",0,0,2,0,0,2,81.77,2,"continental",0,"suite",185,"moderate"
"not_canceled","mobile_app",0,0,2,0,0,1,109,0,"modified_american",0,"suite",74,"moderate"
"not_canceled","online",0,0,2,0,2,4,96.9,3,"continental",0,"studio",28,"low"
"not_canceled","corporate_partner",0,0,1,0,0,2,90,0,"continental",1,"suite",86,"moderate"
"not_canceled","mobile_app",0,0,2,0,1,3,102.25,0,"modified_american",0,"suite",101,"peak"
"canceled","online",0,0,2,0,0,3,78.3,2,"continental",1,"suite",308,"low"
"not_canceled","travel_agency",0,0,2,0,1,2,94.67,2,"continental",1,"suite",96,"low"
"canceled","online",0,0,2,1,2,5,146.7,0,"continental",0,"suite",54,"peak"
"not_canceled","online",0,0,2,0,0,3,116.1,0,"american",1,"suite",113,"peak"
"not_canceled","online",0,0,2,0,0,2,85,0,"continental",0,"suite",0,"low"
"canceled","mobile_app",0,0,2,0,2,1,94.5,0,"modified_american",0,"suite",124,"peak"
"not_canceled","online",0,0,1,0,1,0,89,1,"american",0,"suite",4,"moderate"
"not_canceled","online",0,0,2,0,1,4,85.85,2,"continental",0,"suite",53,"moderate"
"canceled","online",0,0,2,0,2,2,126.9,0,"continental",0,"suite",37,"moderate"
"canceled","online",0,0,2,0,0,3,94.5,0,"american",0,"suite",134,"moderate"
"canceled","online",0,0,2,0,1,2,130,0,"modified_american",0,"suite",161,"moderate"
"not_canceled","travel_agency",0,0,2,2,2,1,165,3,"continental",0,"executive_suite",16,"moderate"
"canceled","travel_agency",0,0,1,0,2,0,137,0,"continental",1,"suite",6,"moderate"
"canceled","online",0,0,2,0,2,1,94.5,0,"modified_american",0,"suite",131,"peak"
"canceled","online",0,0,2,0,2,2,99.45,0,"american",0,"suite",208,"peak"
"not_canceled","online",0,0,2,0,1,2,132.6,2,"continental",0,"studio",3,"moderate"
"not_canceled","online",0,0,2,0,1,0,89,0,"american",1,"suite",0,"moderate"
"not_canceled","online",0,0,2,2,1,2,283.67,1,"modified_american",0,"executive_suite",16,"peak"
"not_canceled","online",0,0,2,0,0,3,118.8,3,"continental",1,"suite",148,"moderate"
"canceled","online",0,0,2,0,2,7,130.99,0,"continental",0,"studio",139,"peak"
"not_canceled","mobile_app",0,0,2,0,2,3,103,0,"modified_american",0,"suite",46,"moderate"
"not_canceled","online",0,0,2,0,0,3,104.4,2,"continental",0,"studio",77,"moderate"
"not_canceled","online",0,0,2,0,1,3,85,1,"american",0,"suite",180,"peak"
"not_canceled","mobile_app",0,0,1,0,0,2,100,0,"continental",0,"suite",164,"moderate"
"not_canceled","online",0,0,2,1,0,1,130.5,2,"continental",0,"suite",102,"peak"
"not_canceled","corporate_partner",0,0,1,0,0,1,85,0,"continental",0,"suite",1,"low"
"not_canceled","corporate_partner",0,2,1,0,0,1,89,0,"continental",0,"suite",5,"peak"
"canceled","online",0,0,2,2,2,2,168.63,0,"continental",0,"executive_suite",42,"moderate"
"canceled","mobile_app",0,0,2,0,0,2,115,1,"modified_american",0,"suite",346,"moderate"
"canceled","mobile_app",0,0,2,0,0,3,75,0,"continental",0,"suite",314,"moderate"
"not_canceled","online",0,0,1,0,1,1,91.9,1,"continental",1,"suite",100,"moderate"
"not_canceled","mobile_app",0,0,2,0,1,2,86.36,0,"continental",1,"suite",86,"peak"
"not_canceled","online",0,0,2,1,0,2,121.59,1,"continental",0,"studio",110,"moderate"
"not_canceled","mobile_app",0,5,2,0,0,1,75,2,"continental",1,"suite",1,"low"
"not_canceled","mobile_app",0,0,2,0,0,1,104,0,"modified_american",0,"suite",55,"moderate"
"canceled","mobile_app",0,0,2,0,1,2,89,0,"continental",1,"suite",305,"low"
"not_canceled","online",0,0,2,0,1,1,94.5,0,"american",0,"suite",145,"peak"
"not_canceled","online",0,0,2,0,1,0,129,1,"american",0,"suite",121,"moderate"
"not_canceled","mobile_app",0,0,2,0,0,4,95,0,"continental",0,"presidential_suite",70,"moderate"
"not_canceled","online",0,0,2,0,0,2,105,0,"continental",0,"suite",21,"moderate"
"canceled","travel_agency",0,0,2,0,1,0,85.5,0,"american",0,"suite",54,"moderate"
"not_canceled","online",0,0,2,0,2,2,117.28,0,"continental",0,"studio",107,"low"
"canceled","corporate_partner",0,0,2,0,0,2,100,0,"american",0,"suite",72,"moderate"
"canceled","online",0,0,1,0,0,3,133,0,"continental",0,"suite",25,"moderate"
"canceled","online",0,0,1,0,2,1,126,0,"continental",0,"studio",25,"peak"
"not_canceled","online",0,0,2,0,0,4,102.85,0,"continental",1,"studio",199,"low"
"not_canceled","online",0,0,2,0,0,3,76.5,1,"continental",0,"suite",85,"peak"
"not_canceled","online",0,0,1,0,0,2,88.4,0,"continental",0,"suite",30,"moderate"
"canceled","online",0,0,2,0,0,3,100,0,"continental",0,"suite",204,"moderate"
"not_canceled","online",0,0,1,0,0,1,139,0,"continental",0,"suite",0,"moderate"
"canceled","travel_agency",0,0,2,0,2,1,106.2,0,"continental",0,"suite",275,"moderate"
"not_canceled","corporate_partner",1,0,2,0,2,0,100,0,"continental",0,"suite",5,"moderate"
"not_canceled","online",0,0,2,0,2,2,88.4,1,"continental",0,"suite",57,"low"
"canceled","online",0,0,2,0,1,5,129.6,1,"continental",0,"suite",142,"moderate"
"not_canceled","mobile_app",0,0,1,0,0,1,100,0,"continental",1,"suite",14,"moderate"
"canceled","online",0,0,2,0,1,1,107.1,0,"american",0,"suite",24,"moderate"
"not_canceled","travel_agency",0,0,2,0,0,3,135.9,2,"continental",0,"suite",69,"peak"
"not_canceled","online",0,0,2,0,2,1,104.4,2,"continental",0,"studio",130,"moderate"
"not_canceled","mobile_app",0,0,2,0,2,3,90.96,1,"continental",0,"studio",109,"moderate"
"not_canceled","online",0,0,2,1,0,2,146.7,1,"continental",1,"studio",50,"moderate"
"canceled","online",0,0,2,0,0,2,117.9,2,"continental",0,"suite",182,"moderate"
"not_canceled","mobile_app",0,0,2,0,2,3,90.96,1,"continental",0,"studio",109,"moderate"
"canceled","mobile_app",0,0,1,0,0,3,110,0,"continental",0,"suite",166,"low"
"canceled","online",0,0,2,0,2,5,112.2,1,"continental",0,"studio",176,"peak"
"not_canceled","online",0,0,2,0,1,4,108.29,0,"continental",0,"suite",87,"moderate"
"canceled","online",0,0,2,0,2,1,112.67,0,"continental",0,"studio",21,"low"
"not_canceled","online",0,0,2,0,1,2,103,1,"continental",0,"presidential_suite",8,"moderate"
"canceled","online",0,0,2,2,0,2,198.9,0,"continental",0,"executive_suite",39,"peak"
"canceled","online",0,0,1,0,0,1,130.5,1,"continental",0,"suite",31,"peak"
"not_canceled","online",0,0,2,0,1,0,135,2,"american",0,"suite",2,"moderate"
"not_canceled","mobile_app",0,0,2,0,0,2,108,0,"continental",0,"suite",27,"moderate"
"not_canceled","online",0,0,2,0,1,2,96.3,1,"continental",0,"suite",124,"peak"
"canceled","online",0,0,2,0,1,2,101.1,0,"american",0,"suite",53,"peak"
"not_canceled","corporate_partner",0,0,1,0,0,1,79,0,"continental",0,"suite",1,"low"
"not_canceled","mobile_app",0,0,2,0,0,2,108,0,"continental",0,"suite",27,"moderate"
"not_canceled","corporate_partner",0,1,1,0,1,0,79,1,"continental",0,"suite",3,"low"
"not_canceled","online",0,0,2,0,1,1,168,2,"american",0,"suite",4,"peak"
"not_canceled","online",0,0,2,0,2,2,86.4,3,"continental",0,"suite",12,"low"
"not_canceled","mobile_app",0,0,2,0,0,3,78.63,0,"continental",1,"suite",90,"moderate"
"canceled","online",0,0,2,0,1,2,93.6,0,"continental",0,"suite",70,"low"
"canceled","travel_agency",0,0,2,0,1,3,76.58,1,"continental",0,"suite",152,"moderate"
"not_canceled","mobile_app",0,0,2,0,1,5,110.75,1,"modified_american",0,"suite",94,"moderate"
"canceled","online",0,0,2,1,1,2,121.5,1,"continental",0,"suite",187,"peak"
"not_canceled","online",0,0,2,0,2,2,82.45,2,"continental",0,"studio",57,"moderate"
"canceled","mobile_app",0,0,1,0,0,2,90,0,"modified_american",0,"suite",346,"moderate"
"canceled","mobile_app",0,0,2,0,0,1,108,0,"modified_american",0,"suite",219,"moderate"
"not_canceled","online",0,0,2,0,0,2,120,0,"continental",0,"suite",2,"peak"
"canceled","mobile_app",0,0,2,0,1,3,95,0,"continental",0,"suite",250,"moderate"
"not_canceled","online",0,0,2,0,0,1,88,1,"american",0,"suite",33,"low"
"not_canceled","online",0,0,2,0,0,2,103,0,"continental",0,"suite",1,"moderate"
"canceled","mobile_app",0,0,2,0,0,1,75,0,"continental",0,"suite",105,"moderate"
"not_canceled","online",0,0,1,0,1,0,114,1,"american",1,"suite",23,"moderate"
"canceled","online",0,0,2,2,0,1,221,0,"continental",1,"executive_suite",16,"peak"
"canceled","online",0,0,2,0,2,3,109.65,0,"american",0,"suite",57,"moderate"
"canceled","online",0,0,1,0,1,0,129.7,0,"continental",0,"suite",39,"moderate"
"not_canceled","online",0,0,2,2,1,1,177.3,2,"continental",0,"suite",125,"peak"
"canceled","online",0,0,2,0,0,5,137,0,"modified_american",0,"suite",230,"moderate"
"not_canceled","online",0,0,2,0,0,2,131,1,"continental",0,"suite",3,"moderate"
"canceled","online",0,0,2,0,2,1,117,2,"continental",0,"studio",128,"moderate"
"not_canceled","travel_agency",0,0,2,0,2,2,90.9,1,"continental",0,"suite",179,"moderate"
"not_canceled","mobile_app",0,0,2,0,0,1,104,0,"modified_american",1,"suite",55,"moderate"
"canceled","online",0,0,2,0,1,4,97.75,1,"continental",0,"studio",81,"moderate"
"canceled","online",0,0,2,0,0,3,159,1,"modified_american",1,"studio",2,"low"
"not_canceled","online",0,0,2,0,0,4,96.9,1,"continental",1,"studio",40,"low"
"canceled","mobile_app",0,0,2,0,0,2,115,1,"modified_american",0,"suite",377,"moderate"
"not_canceled","online",0,0,1,0,1,0,89,2,"american",0,"suite",20,"moderate"
"not_canceled","corporate_partner",0,0,2,0,0,2,85,0,"continental",0,"suite",29,"low"
"not_canceled","mobile_app",0,0,2,0,1,2,95,0,"continental",0,"suite",207,"low"
"not_canceled","online",0,0,2,0,0,4,133.03,1,"continental",1,"suite",42,"low"
"not_canceled","online",0,0,2,0,2,2,77.86,1,"continental",0,"presidential_suite",38,"low"
"not_canceled","online",0,0,2,0,1,2,118,1,"american",0,"suite",15,"peak"
"canceled","online",0,0,2,0,0,3,89,0,"continental",0,"suite",304,"low"
"not_canceled","online",0,0,2,0,0,3,94.5,2,"continental",0,"suite",34,"moderate"
"canceled","online",0,0,2,0,1,1,90,0,"continental",0,"suite",128,"low"
"not_canceled","travel_agency",0,0,2,0,0,1,90,0,"american",1,"suite",27,"moderate"
"not_canceled","corporate_partner",0,0,1,0,0,3,130,0,"continental",1,"suite",64,"moderate"
"not_canceled","mobile_app",0,0,2,0,2,1,95,0,"continental",1,"suite",10,"moderate"
"not_canceled","mobile_app",0,0,2,0,2,1,107,1,"modified_american",1,"suite",122,"moderate"
"not_canceled","online",0,0,2,0,0,2,149,1,"american",0,"suite",0,"low"
"not_canceled","travel_agency",0,0,2,0,0,2,85,0,"continental",0,"suite",122,"moderate"
"canceled","online",0,0,2,0,2,2,106.65,0,"continental",0,"suite",62,"peak"
"not_canceled","mobile_app",0,0,2,0,1,1,91.45,0,"continental",0,"studio",168,"peak"
"not_canceled","online",0,0,2,0,0,2,104.79,0,"american",0,"suite",2,"peak"
"not_canceled","online",0,0,2,0,1,1,85.5,1,"american",0,"suite",175,"peak"
"not_canceled","online",0,0,2,0,0,1,102.6,1,"continental",0,"studio",67,"low"
"not_canceled","mobile_app",0,0,2,0,2,1,75,1,"continental",1,"suite",58,"low"
"not_canceled","mobile_app",0,0,2,0,0,1,104,0,"modified_american",0,"suite",55,"moderate"
"canceled","mobile_app",0,0,2,0,0,3,130,0,"continental",0,"suite",213,"peak"
"canceled","online",0,0,2,0,0,2,117.9,0,"continental",0,"suite",43,"peak"
"not_canceled","corporate_partner",1,0,2,0,2,0,100,0,"continental",0,"suite",5,"moderate"
"not_canceled","online",0,0,2,0,2,1,93.17,0,"continental",0,"suite",15,"moderate"
"not_canceled","online",0,0,2,0,0,1,119,1,"american",0,"suite",4,"peak"
"canceled","online",0,0,2,0,1,3,100.3,0,"continental",0,"suite",232,"moderate"
"not_canceled","mobile_app",1,0,1,0,0,3,80,0,"continental",0,"suite",19,"moderate"
"canceled","online",0,0,2,0,0,1,116.1,0,"american",1,"suite",81,"moderate"
"not_canceled","corporate_partner",1,0,2,0,2,0,100,0,"continental",0,"suite",5,"moderate"
"canceled","online",0,0,2,0,1,2,109,0,"continental",0,"suite",5,"moderate"
"not_canceled","corporate_partner",0,0,1,0,0,1,80,0,"continental",0,"suite",99,"low"
"canceled","online",0,0,2,0,0,2,111,0,"continental",0,"studio",19,"moderate"
"not_canceled","online",0,0,2,0,0,2,149.77,1,"modified_american",1,"studio",60,"moderate"
"canceled","online",0,0,1,0,1,3,80.19,0,"american",0,"suite",56,"peak"
"not_canceled","mobile_app",0,0,2,0,2,2,185,0,"continental",0,"suite",56,"moderate"
"not_canceled","online",0,0,2,0,1,2,96.3,0,"continental",1,"suite",90,"moderate"
"not_canceled","online",0,0,2,0,1,2,77.92,1,"american",0,"suite",21,"low"
"not_canceled","online",0,0,2,0,2,2,98.6,2,"continental",0,"suite",18,"moderate"
"canceled","travel_agency",0,0,2,0,2,6,80.75,0,"continental",0,"suite",77,"moderate"
"not_canceled","mobile_app",0,0,1,0,1,2,75,0,"continental",1,"studio",12,"moderate"
"not_canceled","corporate_partner",0,0,1,0,0,2,80.5,0,"continental",0,"suite",99,"low"
"not_canceled","mobile_app",0,0,2,0,1,3,85,2,"continental",0,"suite",85,"moderate"
"canceled","mobile_app",0,0,2,0,1,2,95,0,"continental",0,"suite",273,"moderate"
"canceled","mobile_app",0,0,2,0,2,0,110,0,"modified_american",0,"suite",275,"moderate"
"not_canceled","online",0,0,2,0,0,4,88.4,2,"continental",0,"suite",41,"low"
"not_canceled","mobile_app",0,0,2,0,0,2,120,0,"modified_american",0,"suite",86,"moderate"
"not_canceled","online",0,0,2,0,2,1,79,1,"american",0,"suite",14,"low"
"not_canceled","mobile_app",0,0,2,0,0,3,105,0,"continental",0,"suite",37,"moderate"
"not_canceled","mobile_app",0,0,2,0,1,3,90,0,"continental",0,"suite",127,"moderate"
"not_canceled","online",0,0,2,0,2,2,133.55,1,"continental",0,"studio",23,"low"
"not_canceled","online",0,0,2,0,0,1,99.45,0,"american",0,"suite",57,"low"
"not_canceled","online",0,0,2,0,2,1,119.1,2,"american",0,"suite",18,"low"
"not_canceled","online",0,0,1,0,0,1,96,1,"continental",1,"suite",14,"peak"
"not_canceled","travel_agency",0,0,1,0,1,2,104,0,"continental",0,"suite",11,"moderate"
"not_canceled","online",0,0,2,0,2,1,140.4,1,"continental",0,"studio",118,"peak"
"not_canceled","online",0,0,2,1,0,3,125.83,1,"continental",0,"suite",26,"moderate"
"canceled","online",0,0,1,0,0,1,135,0,"continental",1,"suite",18,"moderate"
"not_canceled","online",0,0,2,0,0,2,139,1,"continental",0,"suite",25,"moderate"
"canceled","mobile_app",0,0,2,0,0,2,115,0,"modified_american",0,"suite",292,"peak"
"not_canceled","mobile_app",0,0,2,0,1,3,85,0,"continental",0,"suite",40,"moderate"
"canceled","online",0,0,2,1,1,2,99.45,0,"continental",0,"suite",81,"peak"
"not_canceled","online",0,0,2,0,0,3,96.02,1,"american",0,"suite",28,"moderate"
"not_canceled","online",0,0,1,0,0,3,90.9,1,"continental",0,"suite",91,"moderate"
"not_canceled","online",0,0,2,0,1,2,86.1,1,"continental",0,"suite",28,"low"
"not_canceled","online",0,0,2,0,1,0,139,1,"american",0,"suite",5,"peak"
"not_canceled","online",0,0,2,0,0,3,98.64,0,"continental",0,"studio",50,"moderate"
"not_canceled","mobile_app",0,0,1,0,0,3,95,0,"continental",0,"suite",37,"moderate"
"not_canceled","online",0,0,2,0,0,1,105.3,1,"continental",0,"suite",57,"peak"
"not_canceled","online",0,0,2,2,2,1,177.3,2,"continental",0,"executive_suite",52,"moderate"
"canceled","mobile_app",0,0,1,0,2,4,110,0,"continental",1,"suite",245,"peak"
"canceled","online",0,0,2,2,1,0,162,0,"continental",0,"executive_suite",6,"peak"
"not_canceled","online",0,0,2,0,0,4,168.73,0,"continental",0,"suite",57,"low"
"not_canceled","online",0,0,2,0,0,0,141,1,"continental",0,"suite",2,"peak"
"not_canceled","online",0,0,2,1,2,3,79.56,2,"american",0,"suite",68,"moderate"
"canceled","mobile_app",0,0,2,0,1,2,90,0,"continental",0,"suite",233,"moderate"
"canceled","online",0,0,2,0,0,1,105.3,0,"continental",0,"suite",167,"peak"
"not_canceled","online",0,0,2,0,0,1,120,0,"continental",1,"suite",0,"peak"
"canceled","travel_agency",0,0,2,0,1,1,116.1,1,"american",0,"suite",71,"moderate"
"not_canceled","online",0,0,2,0,1,3,130.05,0,"continental",0,"studio",56,"moderate"
"not_canceled","mobile_app",0,0,2,0,2,1,75,0,"continental",0,"suite",46,"moderate"
"not_canceled","travel_agency",0,0,2,0,1,4,84,0,"continental",1,"studio",31,"moderate"
"not_canceled","online",0,0,2,0,1,0,96,0,"continental",1,"suite",1,"peak"
"canceled","mobile_app",0,0,2,0,0,0,120,0,"continental",0,"suite",317,"moderate"
"canceled","online",0,0,2,0,1,4,90.9,0,"american",0,"suite",148,"peak"
"not_canceled","online",0,0,2,0,0,1,171,1,"continental",0,"suite",2,"peak"
"not_canceled","travel_agency",0,0,2,0,0,4,88.4,1,"continental",0,"suite",25,"moderate"
"not_canceled","online",0,0,2,0,1,2,118,0,"continental",0,"suite",39,"moderate"
"canceled","mobile_app",0,0,2,0,0,3,130,0,"continental",1,"suite",213,"peak"
"not_canceled","travel_agency",0,0,2,0,1,2,85.5,1,"american",0,"suite",120,"peak"
"not_canceled","online",0,0,1,0,0,2,79.2,0,"american",0,"suite",6,"low"
"not_canceled","online",0,0,2,0,0,3,90.9,1,"continental",1,"suite",59,"moderate"
"not_canceled","online",0,0,2,0,1,2,111.6,2,"continental",0,"studio",64,"low"
"canceled","online",0,0,2,0,0,2,115,1,"modified_american",0,"suite",346,"moderate"
"canceled","online",0,0,2,0,2,1,129,1,"american",0,"suite",21,"moderate"
"not_canceled","mobile_app",0,0,2,0,0,2,140,0,"continental",0,"suite",22,"moderate"
